account_id,plan_tier,seats,is_trial,churn_flag,total_tickets,avg_satisfaction,total_escalations,total_mrr,total_upgrades,total_usage_count,total_usage_duration,total_errors,tenure_days,provided_satisfaction_score,error_rate,ticket_per_month,escalation_rate,avg_session_duration,error_per_mrr,industry_Cybersecurity,industry_DevTools,industry_EdTech,industry_FinTech,industry_HealthTech,country_AU,country_CA,country_DE,country_FR,country_IN,country_UK,country_US,referral_source_ads,referral_source_event,referral_source_organic,referral_source_other,referral_source_partner
A-e6afc1,1,1,0,0,0.0,3.9161676646706587,0.0,22582,0,679,196287,30,678,0,0.04411764705882353,0.0,0.0,288.6573529411765,0.001328432891998406,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
A-e3bd71,0,31,0,0,4.0,4.0,0.0,41630,1,638,187024,27,649,1,0.04225352112676056,0.17673048600883653,0.0,292.68231611893583,0.000648555163219716,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
A-b179bf,0,43,0,0,6.0,4.0,0.0,17931,0,398,110855,18,67,1,0.045112781954887216,1.8556701030927836,0.0,277.83208020050125,0.001003792103502119,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
A-098560,2,1,0,1,2.0,3.0,1.0,12326,1,567,174302,32,439,1,0.056338028169014086,0.1279317697228145,0.3333333333333333,306.86971830985914,0.0025959276385170765,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
A-82861f,0,41,0,0,5.0,3.2,0.0,43633,0,462,130873,43,252,1,0.09287257019438445,0.5319148936170213,0.0,282.6630669546436,0.0009854700462941742,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
A-94c3cd,2,32,0,0,4.0,3.5,1.0,9036,0,306,104197,18,470,1,0.05863192182410423,0.24000000000000005,0.2,339.40390879478826,0.0019918114418501715,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
A-a33200,0,29,0,0,3.0,4.5,0.0,28913,1,517,150997,26,109,1,0.05019305019305019,0.6474820143884893,0.0,291.5,0.0008992183717230407,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
A-034368,2,19,0,0,5.0,4.0,0.0,11194,0,265,80423,25,424,1,0.09398496240601503,0.3303964757709251,0.0,302.3421052631579,0.0022331397945511387,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
A-b54c01,2,29,0,0,5.0,3.0,0.0,3393,0,226,64973,17,95,1,0.07488986784140969,1.2000000000000002,0.0,286.2246696035242,0.005008839127872717,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
A-d82ef9,0,26,0,1,5.0,4.25,1.0,14327,1,679,194022,46,184,1,0.06764705882352941,0.7009345794392523,0.16666666666666666,285.3264705882353,0.0032104969290898937,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
A-bb2f49,1,8,0,0,3.0,4.0,0.0,23990,2,618,190070,42,585,1,0.06785137318255251,0.14634146341463414,0.0,307.0597738287561,0.0017506564961860698,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
A-1f559b,2,5,1,1,5.0,4.2,0.0,11756,0,400,117267,27,486,1,0.06733167082294264,0.29069767441860467,0.0,292.4364089775561,0.0022965042102577188,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
A-5a215a,2,87,0,0,4.0,4.0,0.0,130152,2,807,271652,71,363,1,0.08787128712871287,0.3053435114503817,0.0,336.2029702970297,0.0005455118207033261,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
A-3f9cc0,0,22,0,0,5.0,4.5,1.0,19940,1,407,124321,24,213,1,0.058823529411764705,0.617283950617284,0.16666666666666666,304.7083333333333,0.001203550473897999,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
A-f9cc74,2,30,1,0,6.0,4.0,0.0,15557,1,484,130826,22,82,1,0.04536082474226804,1.6071428571428572,0.0,269.74432989690723,0.001414063504306466,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
A-ed510f,0,42,0,0,9.0,4.0,0.0,36162,2,493,160744,28,716,1,0.05668016194331984,0.36193029490616624,0.0,325.3927125506073,0.0007742720460138816,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
A-5c9849,0,19,0,0,4.0,4.008761282290694,1.0,36755,2,473,151483,23,60,0,0.04852320675105485,1.3333333333333333,0.2,319.584388185654,0.0006257481771683534,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
A-a7bd4b,2,5,0,0,6.0,3.25,0.0,6268,2,576,166772,37,687,1,0.06412478336221837,0.2510460251046025,0.0,289.03292894280764,0.005902057744456851,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
A-d4ac0e,0,18,0,0,4.0,3.5,0.0,27557,3,793,245619,53,257,1,0.06675062972292191,0.4181184668989547,0.0,309.34382871536525,0.0019232164888598592,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
A-ffdfd5,0,3,0,1,0.0,4.008761282290694,0.0,14322,1,529,139609,28,264,0,0.052830188679245285,0.0,0.0,263.4132075471698,0.0019548977169587377,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
A-0dbdc6,1,30,0,1,4.0,5.0,0.0,28273,0,512,155107,31,690,1,0.06042884990253411,0.16666666666666666,0.0,302.35282651072123,0.0010964136662658273,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
A-7cfe77,1,69,0,0,7.0,3.5,0.0,12765,1,205,57582,11,176,1,0.05339805825242718,1.0194174757281553,0.0,279.5242718446602,0.0008616637944540184,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
A-1f0636,1,105,0,0,2.0,3.5,0.0,94710,3,685,212120,30,367,1,0.043731778425655975,0.15113350125944586,0.0,309.2128279883382,0.0003167530698651688,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
A-40de06,2,28,0,1,3.0,4.0,0.0,28862,2,902,267400,43,605,1,0.047619047619047616,0.14173228346456693,0.0,296.1240310077519,0.0014897966254374113,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
A-cb5333,1,33,0,0,4.0,3.0,0.0,26256,0,796,263767,34,282,1,0.04265997490589712,0.3846153846153846,0.0,330.94981179422837,0.0012948927904939634,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
A-309e54,1,15,0,0,5.0,3.0,0.0,28549,0,509,168199,24,24,1,0.047058823529411764,2.7777777777777777,0.0,329.80196078431374,0.000840630472854641,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
A-6e7827,0,1,0,0,2.0,3.5,0.0,8344,3,419,123307,31,648,1,0.07380952380952381,0.08849557522123894,0.0,293.58809523809526,0.003714799281006591,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
A-50bb9f,1,2,0,0,7.0,4.0,0.0,17263,2,276,99328,15,174,1,0.05415162454873646,1.0294117647058825,0.0,358.58483754512633,0.0008688600556070435,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
A-5fe118,2,39,0,0,1.0,4.0,0.0,22290,0,233,59902,12,56,1,0.05128205128205128,0.3488372093023256,0.0,255.991452991453,0.0005383338567134718,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
A-5247b3,1,16,1,0,5.0,4.0,0.0,11791,3,610,177212,29,296,1,0.04746317512274959,0.460122699386503,0.0,290.03600654664484,0.0024592944369063773,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
A-f44180,1,9,0,0,2.0,5.0,0.0,28788,0,520,164121,22,689,1,0.04222648752399232,0.08344923504867872,0.0,315.01151631477927,0.0007641807634860537,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
A-c16cf7,1,13,1,0,3.0,3.5,0.0,12274,0,577,144846,26,78,1,0.04498269896193772,0.8333333333333333,0.0,250.59861591695503,0.0021181262729124237,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
A-d42431,2,22,1,0,4.0,4.0,0.0,21160,1,457,133864,34,207,1,0.07423580786026202,0.5063291139240506,0.0,292.27947598253274,0.001606729360616228,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
A-6965e1,0,13,0,0,3.0,3.0,0.0,27765,1,627,188154,29,38,1,0.04617834394904458,1.3235294117647058,0.0,299.60828025477707,0.0010444428437657567,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
A-0354fe,0,34,0,0,4.0,4.0,0.0,15470,1,463,152435,30,72,1,0.06465517241379311,1.1764705882352942,0.0,328.52370689655174,0.0019391118867558659,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
A-0a62f5,1,16,0,0,2.0,3.9161676646706587,0.0,4861,0,244,74890,7,113,0,0.02857142857142857,0.4195804195804196,0.0,305.6734693877551,0.001439736733854381,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
A-f5641b,1,31,0,0,4.0,3.0,1.0,39120,1,438,141649,18,278,1,0.04100227790432802,0.3896103896103896,0.2,322.6628701594533,0.00046011093785946165,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
A-b44e3e,0,40,0,0,3.0,4.333333333333333,0.0,43521,3,387,114913,13,325,1,0.03350515463917526,0.2535211267605634,0.0,296.16752577319585,0.0002986995082946556,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
A-3b37d9,2,23,0,0,5.0,4.5,0.0,19435,2,451,128119,21,706,1,0.046460176991150445,0.20380434782608695,0.0,283.4491150442478,0.0010804692323523359,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
A-54d94a,0,27,0,0,4.0,3.5,0.0,12557,1,582,174162,28,612,1,0.048027444253859346,0.1869158878504673,0.0,298.7341337907376,0.002229654403567447,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
A-7f29a7,0,41,1,0,1.0,4.0,0.0,18860,0,619,177209,38,106,1,0.06129032258064516,0.22058823529411764,0.0,285.8209677419355,0.0020147394093632362,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
A-089363,0,2,0,0,3.0,3.6666666666666665,0.0,21104,2,628,196491,33,607,1,0.05246422893481717,0.14128728414442698,0.0,312.38632750397454,0.0015636105188343995,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
A-524364,2,3,0,0,3.0,4.333333333333333,0.0,9552,0,237,72569,24,2,1,0.10084033613445378,2.8125,0.0,304.9117647058824,0.002512299801109599,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
A-855a48,1,14,1,0,5.0,3.6666666666666665,0.0,30376,0,448,145908,16,377,1,0.035634743875278395,0.36855036855036855,0.0,324.9621380846325,0.0005267142904170919,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
A-756192,0,19,0,0,3.0,4.0,0.0,21400,1,617,183585,43,571,1,0.06957928802588997,0.14975041597337768,0.0,297.06310679611653,0.00200925190411663,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
A-49b828,1,6,0,0,3.0,3.5,1.0,31108,2,687,187183,45,608,1,0.06540697674418605,0.14106583072100315,0.25,272.06831395348837,0.0014465267285994406,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
A-c7ffc2,1,30,1,0,2.0,3.0,0.0,36112,3,640,200957,28,706,1,0.0436817472698908,0.08152173913043478,0.0,313.50546021840876,0.0007753440589261484,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
A-751c58,0,15,0,0,5.0,4.333333333333333,0.0,19597,4,574,179405,12,168,1,0.020869565217391306,0.7575757575757576,0.0,312.0086956521739,0.0006123073783039086,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
A-72799b,2,20,0,1,2.0,4.5,1.0,17315,2,550,154998,34,416,1,0.06170598911070781,0.13452914798206278,0.3333333333333333,281.3030852994555,0.0019635019635019634,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
A-812c5b,0,55,0,1,4.0,4.0,0.0,29884,0,866,269595,46,312,1,0.0530565167243368,0.3508771929824561,0.0,310.9515570934256,0.0015392337292956333,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
A-69b156,1,7,0,1,7.0,4.0,0.0,14293,0,360,102483,20,408,1,0.055401662049861494,0.4794520547945206,0.0,283.88642659279776,0.0013991884706870015,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
A-075038,0,17,0,0,2.0,3.0,0.0,18909,1,743,198728,31,601,1,0.041666666666666664,0.09508716323296354,0.0,267.10752688172045,0.001639344262295082,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
A-940b8b,0,1,0,0,3.0,4.0,0.0,9640,1,362,121184,32,289,1,0.0881542699724518,0.2821316614420063,0.0,333.8402203856749,0.0033191577637174566,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
A-2d1036,1,69,0,1,5.0,4.6,1.0,64653,0,692,181335,40,202,1,0.05772005772005772,0.646551724137931,0.16666666666666666,261.6666666666667,0.0006186778853589878,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
A-0f6450,1,28,1,1,8.0,3.8333333333333335,1.0,23800,0,539,174670,39,6,1,0.07222222222222222,6.666666666666667,0.1111111111111111,323.462962962963,0.001638586614007815,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
A-9affe6,1,7,0,0,3.0,3.0,0.0,10636,2,473,144853,16,652,1,0.03375527426160337,0.13196480938416422,0.0,305.5970464135021,0.0015041835103882673,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
A-80eeb6,2,22,0,0,4.0,3.6666666666666665,1.0,68489,4,725,221904,43,604,1,0.05922865013774105,0.18927444794952683,0.2,305.6528925619835,0.0006278288801284859,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
A-d4e0d4,0,117,0,0,4.0,4.0,0.0,138060,1,488,144771,33,76,1,0.06748466257668712,1.1320754716981132,0.0,296.0552147239264,0.0002390247789020795,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
A-c7e58b,1,3,0,0,5.0,3.5,0.0,5384,0,343,105853,18,557,1,0.05232558139534884,0.2555366269165247,0.0,307.71220930232556,0.003342618384401114,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
A-016043,0,4,1,0,3.0,4.0,0.0,16516,3,490,132075,21,155,1,0.04276985743380855,0.48648648648648646,0.0,268.9918533604888,0.0012714173276018649,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
A-bbe56f,2,21,0,0,4.0,4.0,0.0,6025,1,232,60604,8,686,1,0.034334763948497854,0.16759776536312848,0.0,260.1030042918455,0.001327580484566877,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False
A-7c5768,2,3,0,0,5.0,4.0,0.0,3389,0,461,142276,31,306,1,0.0670995670995671,0.44642857142857145,0.0,307.95670995671,0.009144542772861357,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
A-751bd4,1,10,0,0,6.0,4.25,1.0,190,0,92,32629,0,174,1,0.0,0.8823529411764706,0.14285714285714285,350.8494623655914,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
A-4e0e85,2,6,0,0,2.0,5.0,0.0,4544,1,288,80419,9,482,1,0.031141868512110725,0.1171875,0.0,278.2664359861592,0.0019801980198019802,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
A-ad3abd,1,44,0,0,3.0,3.0,0.0,16896,0,296,94866,11,671,1,0.037037037037037035,0.12838801711840228,0.0,319.4141414141414,0.0006510031366514766,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
A-e19ff6,2,1,0,0,3.0,4.666666666666667,0.0,4910,1,456,144844,24,524,1,0.0525164113785558,0.1624548736462094,0.0,316.94529540481403,0.004886988393402566,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
A-7920cc,1,39,0,0,7.0,4.333333333333333,0.0,52089,1,601,177512,28,406,1,0.046511627906976744,0.481651376146789,0.0,294.8704318936877,0.0005375311960069112,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
A-5a92e7,1,4,0,0,7.0,4.4,0.0,12671,0,885,276337,76,205,1,0.08577878103837472,0.8936170212765958,0.0,311.892776523702,0.005997474747474747,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False
A-fdfc91,0,29,0,0,5.0,3.6666666666666665,0.0,20612,1,564,158143,29,607,1,0.05132743362831858,0.23547880690737832,0.0,279.89911504424776,0.0014068791539319848,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
A-1e50e0,1,19,1,1,2.0,5.0,1.0,13295,1,194,62650,15,681,1,0.07692307692307693,0.08438818565400844,0.3333333333333333,321.28205128205127,0.001128158844765343,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
A-1e1b80,2,50,0,0,6.0,3.2,0.0,48647,1,682,209315,47,478,1,0.06881405563689605,0.3543307086614173,0.0,306.4641288433382,0.000966123992764348,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
A-659280,2,13,1,1,4.0,4.333333333333333,0.0,21450,2,613,186122,34,412,1,0.05537459283387622,0.2714932126696833,0.0,303.1302931596091,0.0015850076919490933,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
A-f6b2fb,0,23,0,0,5.0,4.0,1.0,23359,1,524,158412,37,254,1,0.07047619047619047,0.528169014084507,0.16666666666666666,301.7371428571429,0.001583904109589041,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
A-cb6cc6,0,13,1,0,3.0,3.5,0.0,2622,2,314,101719,26,640,1,0.08253968253968254,0.13432835820895522,0.0,322.9174603174603,0.009912314144109797,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
A-d62e02,1,6,0,0,1.0,4.0,0.0,21324,1,344,126757,23,135,1,0.06666666666666667,0.18181818181818182,0.0,367.4115942028985,0.001078546307151231,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
A-d535f6,0,12,1,1,0.0,4.008761282290694,0.0,7415,1,477,146053,29,121,0,0.060669456066945605,0.0,0.0,305.5502092050209,0.003910463861920173,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
A-39868b,1,9,0,0,6.0,4.25,0.0,4194,1,305,106292,21,291,1,0.06862745098039216,0.5607476635514019,0.0,347.359477124183,0.00500595947556615,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
A-3cc791,2,6,0,0,6.0,4.25,1.0,8522,0,447,149032,30,358,1,0.06696428571428571,0.4639175257731959,0.14285714285714285,332.6607142857143,0.0035198873636043647,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
A-337bc1,1,30,1,0,4.0,4.0,1.0,19379,2,425,141115,34,533,1,0.07981220657276995,0.21314387211367675,0.2,331.25586854460096,0.0017543859649122807,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
A-58b9ff,2,2,0,0,2.0,4.0,1.0,22642,1,667,200727,32,216,1,0.04790419161676647,0.24390243902439027,0.3333333333333333,300.48952095808386,0.0014132402950139116,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
A-bf7919,1,3,0,0,2.0,5.0,0.0,1560,0,262,77458,14,36,1,0.053231939163498096,0.9090909090909091,0.0,294.5171102661597,0.008968609865470852,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
A-1d5444,0,24,0,1,2.0,4.0,0.0,30958,2,592,182031,35,350,1,0.05902192242833052,0.15789473684210528,0.0,306.9662731871838,0.0011305274718175651,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
A-0f3e88,0,7,0,1,3.0,4.5,0.0,5624,2,598,176630,28,529,1,0.04674457429048414,0.16100178890876565,0.0,294.87479131886477,0.004977777777777778,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
A-7641d3,1,8,1,1,5.0,4.333333333333333,2.0,12060,0,519,164755,26,686,1,0.05,0.20949720670391062,0.3333333333333333,316.83653846153845,0.0021557084818837574,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
A-cd458b,0,10,1,0,5.0,4.6,0.0,43291,0,864,266624,45,201,1,0.05202312138728324,0.6493506493506493,0.0,308.235838150289,0.001039453016723644,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
A-c16b88,2,23,0,0,3.0,3.0,0.0,20338,2,457,154959,24,397,1,0.05240174672489083,0.2107728337236534,0.0,338.33842794759823,0.0011799990166674861,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
A-59f724,2,3,1,0,4.0,4.25,0.0,9773,2,696,221691,47,426,1,0.06743185078909612,0.2631578947368421,0.0,318.06456241033,0.004808676079394311,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
A-87aa7b,1,24,1,0,3.0,3.9161676646706587,1.0,22881,4,742,210545,35,231,0,0.047106325706594884,0.3448275862068966,0.25,283.37146702557203,0.0015295865746001224,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
A-1e6fc3,1,1,0,0,5.0,3.6666666666666665,0.0,444,0,244,85274,19,393,1,0.07755102040816327,0.3546099290780142,0.0,348.0571428571429,0.04269662921348315,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
A-39ddf4,2,40,0,0,5.0,4.25,0.0,35836,0,455,139654,36,28,1,0.07894736842105263,2.586206896551724,0.0,306.25877192982455,0.001004548371794514,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
A-34ea2f,2,8,0,1,8.0,3.8,0.0,14583,3,550,175157,30,140,1,0.0544464609800363,1.4117647058823528,0.0,317.88929219600726,0.002057048820625343,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
A-716841,1,45,0,0,5.0,4.0,0.0,26234,0,344,111161,13,241,1,0.03768115942028986,0.5535055350553506,0.0,322.20579710144926,0.0004955212502382314,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
A-558c72,0,12,0,0,4.0,4.5,1.0,9171,1,296,83537,16,581,1,0.05387205387205387,0.19639934533551553,0.2,281.2693602693603,0.0017444395987788923,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
A-b11cd0,1,26,1,1,4.0,4.0,0.0,4806,0,278,85711,16,713,1,0.05734767025089606,0.16150740242261105,0.0,307.2078853046595,0.0033284793010193467,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
A-cc1d8d,1,5,0,0,5.0,4.5,0.0,8947,1,618,204365,48,25,1,0.07754442649434572,2.727272727272727,0.0,330.1534733441034,0.005364327223960662,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
A-7f4db3,1,4,0,0,5.0,3.25,1.0,26276,0,844,278000,46,669,1,0.054437869822485205,0.2145922746781116,0.16666666666666666,328.9940828402367,0.0017505803554439244,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
A-db5e9e,0,4,0,0,2.0,5.0,0.0,9251,0,586,170855,27,54,1,0.04599659284497445,0.7142857142857143,0.0,291.0647359454855,0.0029182879377431907,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
A-cc102e,2,13,0,0,4.0,4.333333333333333,0.0,10063,1,394,121564,39,262,1,0.09873417721518987,0.4109589041095891,0.0,307.75696202531645,0.0038751987281399045,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
A-82d8a6,0,5,0,0,5.0,3.5,0.0,27966,5,661,198538,38,35,1,0.05740181268882175,2.3076923076923075,0.0,299.90634441087616,0.0013587442342761112,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
A-dec005,1,21,0,0,2.0,3.0,0.0,30744,1,475,145213,44,447,1,0.09243697478991597,0.12578616352201258,0.0,305.0693277310924,0.0014311270125223613,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
A-5790f4,1,1,1,0,4.0,4.0,1.0,18926,0,321,95888,26,11,1,0.08074534161490683,2.926829268292683,0.2,297.7888198757764,0.0013736989485919585,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
A-7c83a1,1,12,0,0,4.0,4.0,0.0,16731,0,632,203509,23,241,1,0.036334913112164295,0.44280442804428044,0.0,321.4992101105845,0.0013746115228305043,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
A-297a2d,1,27,0,0,2.0,3.0,0.0,14373,3,244,70412,22,608,1,0.08979591836734693,0.09404388714733543,0.0,287.39591836734695,0.0015305412550438292,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
A-4c56c9,2,9,0,1,5.0,3.75,0.0,30471,0,623,195927,38,379,1,0.060897435897435896,0.36674816625916873,0.0,313.9855769230769,0.0012470464688894723,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
A-cbbe12,2,40,0,0,6.0,4.25,0.0,13081,1,178,49983,10,652,1,0.055865921787709494,0.26392961876832843,0.0,279.23463687150837,0.0007644091117566122,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
A-4a267b,1,25,0,0,4.0,4.333333333333333,0.0,29687,1,498,150984,22,242,1,0.04408817635270541,0.4411764705882353,0.0,302.5731462925852,0.0007410401509027216,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
A-bcbe98,2,46,0,0,7.0,4.0,1.0,21666,2,635,173619,43,157,1,0.06761006289308176,1.1229946524064172,0.125,272.9858490566038,0.00198458485254073,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
A-427b69,0,17,0,0,2.0,3.0,0.0,19958,0,698,215804,36,132,1,0.05150214592274678,0.37037037037037035,0.0,308.7324749642346,0.00180369758003908,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
A-0be015,1,19,0,0,7.0,4.2,1.0,1178,0,297,88205,13,79,1,0.0436241610738255,1.926605504587156,0.125,295.98993288590606,0.01102629346904156,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
A-054577,0,2,0,0,1.0,4.0,0.0,44601,1,833,219747,52,249,1,0.06235011990407674,0.1075268817204301,0.0,263.4856115107914,0.0011658670014797544,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
A-bc87bc,1,3,0,0,7.0,3.75,0.0,12032,0,394,135160,14,169,1,0.035443037974683546,1.0552763819095476,0.0,342.17721518987344,0.0011634671320535194,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
A-0f7d77,1,3,0,0,5.0,5.0,0.0,2326,0,298,93933,19,66,1,0.06354515050167224,1.5625,0.0,314.1571906354515,0.008165019338203695,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
A-e7beab,2,5,0,0,6.0,4.0,0.0,11332,0,373,131074,17,440,1,0.045454545454545456,0.3829787234042553,0.0,350.4652406417112,0.001500044118944675,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
A-a09355,0,14,0,0,5.0,4.0,0.0,34140,0,788,217064,47,145,1,0.059569074778200254,0.8571428571428572,0.0,275.1128010139417,0.0013766439178700097,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
A-31ab9a,1,3,0,0,7.0,3.5,0.0,15802,0,340,129917,23,305,1,0.06744868035190615,0.6268656716417911,0.0,380.9882697947214,0.0014554198569891792,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
A-0158bb,0,5,0,0,1.0,3.0,0.0,4070,1,364,122051,22,225,1,0.06027397260273973,0.11764705882352941,0.0,334.386301369863,0.005404077622205846,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
